Compound_name,Extracted_name,Molecular_weight,Type,Capacity_per_gram_in_mAh,Voltage_in_V,Efficiency_in_percent
LiFePO4 / CNTs,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",157.755,Cathode,123.0,0.2,84.3
Mn2O3,"[{'Mn': '2.0', 'O': '3.0'}]",157.873,Anode,1500.0,3.0,66.0
Mn2O3 / CRC-20,"[{'Mn': '2.0', 'O': '3.0'}]",157.873,Anode,830.0,3.0,66.0
PI-3,"[{'P': '1.0', 'I': '1.0'}]",157.874,Cathode,522.0,4.4,94.0
MoP2,"[{'Mo': '1.0', 'P': '2.0'}]",157.898,Anode,1152.0,0.1,94.0
VPO4 @ C / graphene,"[{'V': '1.0', 'P': '1.0', 'O': '4.0', 'C': '1.0'}]",157.9225,Anode,1074.6,3.0,94.0
LiFe0.4Mn0.4Co0.2PO4 / C-based,"[{'Li': '1.0', 'Fe': '0.4', 'Mn': '0.4', 'Co': '0.2', 'P': '1.0', 'O': '4.0'}]",158.0098,Cathode,163.3,5.0,94.0
KMnO4,"[{'K': '1.0', 'Mn': '1.0', 'O': '4.0'}]",158.032,Cathode,243.5,2.8,94.0
LiFe3 / 4Co1 / 4PO4 / C,"[{'Li': '1.0', 'Fe': '0.75', 'Co': '0.25', 'P': '1.0', 'O': '4.0'}]",158.527,Cathode,170.0,2.0,94.0
Li0.99La0.01FePO4,"[{'Li': '0.99', 'La': '0.01', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",159.0747,Cathode,123.0,2.0,94.0
Fe1.7Mn0.3O3,"[{'Fe': '1.7', 'Mn': '0.3', 'O': '3.0'}]",159.4149,Anode,1000.0,2.0,94.0
Li2.1Ru0.9Co0.1O3,"[{'Li': '2.1', 'Ru': '0.9', 'Co': '0.1', 'O': '3.0'}]",159.4273,Cathode,250.0,3.6,94.0
Fe2O3-NA-1.5,"[{'Fe': '2.0', 'O': '3.0'}]",159.687,Anode,350.0,0.8,75.0
Iron oxides,"[{'Fe': '2.0', 'O': '3.0'}]",159.687,Anode,660.0,0.8,75.0
Ti3C2Tx @ Fe2O3,"[{'Fe': '2.0', 'O': '3.0'}]",159.687,Anode,493.0,0.8,75.0
Fe2O3,"[{'Fe': '2.0', 'O': '3.0'}]",159.687,Anode,1960.0,0.8,75.0
Fe2O3 / graphene,"[{'Fe': '2.0', 'O': '3.0'}]",159.687,Anode,894.0,0.8,75.0
Iron oxide,"[{'Fe': '2.0', 'O': '3.0'}]",159.687,Anode,1080.0,0.8,75.0
Fe2O3 @ C-NAA,"[{'Fe': '2.0', 'O': '3.0'}]",159.687,Anode,821.4,0.8,75.0
Fe2O3 / N-G,"[{'Fe': '2.0', 'O': '3.0'}]",159.687,Anode,1012.0,0.8,75.0
Fe2O3 / rGO,"[{'Fe': '2.0', 'O': '3.0'}]",159.687,Anode,641.0,0.8,75.0
Cr-doped Fe2O3 / rGO,"[{'Fe': '2.0', 'O': '3.0'}]",159.687,Anode,140.0,0.8,75.0
Fe2O3 @ rGO,"[{'Fe': '2.0', 'O': '3.0'}]",159.687,Anode,736.0,0.8,75.0
Fe2O3âCNT,"[{'Fe': '2.0', 'O': '3.0'}]",159.687,Cathode,200.0,0.8,75.0
Fe2O3 / C-78,"[{'Fe': '2.0', 'O': '3.0'}]",159.687,Anode,845.0,0.8,75.0
Fe2O3 / C-2,"[{'Fe': '2.0', 'O': '3.0'}]",159.687,Anode,580.0,0.8,75.0
Ru / Ni,"[{'Ru': '1.0'}, {'Ni': '1.0'}]",159.76299999999998,Cathode,803.0,2.9,95.4
MoS2,"[{'Mo': '1.0', 'S': '2.0'}]",160.07,Cathode,453.0,0.45,100.0
MoS2 / rGO,"[{'Mo': '1.0', 'S': '2.0'}]",160.07,Anode,880.0,0.45,100.0
MoS2 / graphene,"[{'Mo': '1.0', 'S': '2.0'}]",160.07,Anode,1400.0,0.45,100.0
MoS2-PDA-GO30,"[{'Mo': '1.0', 'S': '2.0'}]",160.07,Anode,1200.0,0.45,100.0
MoS2 / MXene,"[{'Mo': '1.0', 'S': '2.0'}]",160.07,Anode,500.0,0.45,100.0
MoS2 / CNTs-S,"[{'Mo': '1.0', 'S': '2.0'}]",160.07,Cathode,855.5,0.45,100.0
MoS2 / rGO-based,"[{'Mo': '1.0', 'S': '2.0'}]",160.07,Anode,1100.0,0.45,100.0
MoS2-S,"[{'Mo': '1.0', 'S': '2.0'}]",160.07,Cathode,659.0,0.45,100.0
MoS2-PEG,"[{'Mo': '1.0', 'S': '2.0'}]",160.07,Anode,920.6,0.45,100.0
MoS2 / CNT-S,"[{'Mo': '1.0', 'S': '2.0'}]",160.07,Cathode,971.0,0.45,100.0
MoS2 / C-CPM,"[{'Mo': '1.0', 'S': '2.0'}]",160.07,Anode,1156.0,0.45,100.0
Li5.6Fe0.4Co0.6O4,"[{'Li': '5.6', 'Fe': '0.4', 'Co': '0.6', 'O': '4.0'}]",160.5578,Cathode,200.0,2.0,94.0
LiNi0.5Co0.5PO4,"[{'Li': '1.0', 'Ni': '0.5', 'Co': '0.5', 'P': '1.0', 'O': '4.0'}]",160.723,Cathode,50.0,4.8,94.0
LiCoPO4,"[{'Li': '1.0', 'Co': '1.0', 'P': '1.0', 'O': '4.0'}]",160.84300000000002,Cathode,100.0,5.0,94.0
CNT @ Li2MnSiO4,"[{'Li': '2.0', 'Mn': '1.0', 'Si': '1.0', 'O': '4.0'}]",160.899,Cathode,67.0,2.2,94.0
Li2MnSiO4 / C-2,"[{'Li': '2.0', 'Mn': '1.0', 'Si': '1.0', 'O': '4.0'}]",160.899,Cathode,218.2,2.2,94.0
Li2MnSiO4 / rGO,"[{'Li': '2.0', 'Mn': '1.0', 'Si': '1.0', 'O': '4.0'}]",160.899,Cathode,310.0,2.2,94.0
Li2MnSiO4,"[{'Li': '2.0', 'Mn': '1.0', 'Si': '1.0', 'O': '4.0'}]",160.899,Cathode,125.0,2.2,94.0
Li2MnSiO4 / C-1,"[{'Li': '2.0', 'Mn': '1.0', 'Si': '1.0', 'O': '4.0'}]",160.899,Cathode,140.0,2.2,94.0
Li2MnSiO4 / carbon,"[{'Li': '2.0', 'Mn': '1.0', 'Si': '1.0', 'O': '4.0'}]",160.899,Cathode,140.0,2.2,94.0
Li2FeSiO4,"[{'Li': '2.0', 'Fe': '1.0', 'Si': '1.0', 'O': '4.0'}]",161.806,Cathode,94.0,4.2,94.0
Li2FeSiO4 / CNT,"[{'Li': '2.0', 'Fe': '1.0', 'Si': '1.0', 'O': '4.0'}]",161.806,Cathode,214.0,4.2,94.0
V2O3 / C,"[{'V': '2.0', 'O': '3.0'}, {'C': '1.0'}]",161.891,Anode,1041.5,3.0,94.0
V2O3 @ C,"[{'V': '2.0', 'O': '3.0'}, {'C': '1.0'}]",161.891,Anode,797.0,3.0,94.0
VOPO4,"[{'V': '1.0', 'O': '5.0', 'P': '1.0'}]",161.91049999999998,Cathode,135.0,2.0,94.0
SnO2 @ C,"[{'Sn': '1.0', 'O': '2.0'}, {'C': '1.0'}]",162.719,Anode,1032.0,0.9,98.0
SnO2âFe2O3 @ C,"[{'Sn': '1.0', 'O': '2.0'}, {'C': '1.0'}]",162.719,Anode,835.0,0.9,98.0
SnO2 / C,"[{'Sn': '1.0', 'O': '2.0'}, {'C': '1.0'}]",162.719,Anode,1612.0,0.9,98.0
SnS / C,"[{'Sn': '1.0', 'S': '1.0'}, {'C': '1.0'}]",162.78099999999998,Anode,320.0,2.0,94.0
Li2RuO3,"[{'Li': '2.0', 'Ru': '1.0', 'O': '3.0'}]",162.947,Cathode,106.1,2.0,94.0
Nickel oxide,"[{'Ni': '2.0', 'O': '3.0'}]",165.38299999999998,Anode,1111.08,1.5,94.0
Nickel-oxide,"[{'Ni': '2.0', 'O': '3.0'}]",165.38299999999998,Anode,1620.0,1.5,94.0
Al-doped LiAl0.2Cr0.8TiO4,"[{'Li': '1.0', 'Al': '0.2', 'Cr': '0.8', 'Ti': '1.0', 'O': '4.0'}]",165.7962,Anode,123.0,2.0,94.0
Cobalt oxide,"[{'Co': '2.0', 'O': '3.0'}]",165.863,Anode,1036.0,2.75,94.0
LiFe0.9Mg0.1PO4 / C,"[{'Li': '1.0', 'Fe': '0.9', 'Mg': '0.1', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",166.612,Cathode,153.0,2.0,94.0
MnO2 @ TiO2,"[{'Mn': '1.0', 'O': '2.0'}, {'Ti': '1.0', 'O': '2.0'}]",166.801,Anode,400.0,2.0,94.0
Se / NPCP,"[{'Se': '1.0'}, {'N': '1.0', 'P': '2.0', 'C': '1.0'}]",166.937,Cathode,307.8,2.0,94.0
Ti3C2 / S @ PDA,"[{'Ti': '3.0', 'C': '2.0'}]",167.623,Cathode,160.0,2.1,94.0
Ti3C2â1,"[{'Ti': '3.0', 'C': '2.0'}]",167.623,Cathode,1291.0,2.1,94.0
Ti3C2,"[{'Ti': '3.0', 'C': '2.0'}]",167.623,Anode,98.0,2.1,94.0
C6O6 @ graphene,"[{'C': '6.0', 'O': '6.0'}]",168.06,Cathode,155.0,1.5,94.0
PIB,"[{'P': '1.0', 'I': '1.0', 'B': '1.0'}]",168.684,Anode,250.0,0.7,94.0
LiVOPO4,"[{'Li': '1.0', 'V': '1.0', 'O': '5.0', 'P': '1.0'}]",168.85049999999998,Cathode,89.7,0.66,94.0
LiVOPO4âLi3V2(PO4)3,"[{'Li': '1.0', 'V': '1.0', 'O': '5.0', 'P': '1.0'}]",168.85049999999998,Cathode,75.6,0.66,94.0
LiMnPO4 / C,"[{'Li': '1.0', 'Mn': '1.0', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",168.859,Cathode,137.4,4.5,94.0
Ammonium vanadate,"[{'N': '3.0', 'H': '12.0', 'V': '1.0', 'O': '4.0'}]",169.05450000000002,Cathode,113.0,2.0,94.0
LiMn0.7Fe0.3PO4 / C,"[{'Li': '1.0', 'Mn': '0.7', 'Fe': '0.3', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",169.1311,Cathode,100.6,2.0,94.0
LiFe0.3Mn0.7PO4 / C,"[{'Li': '1.0', 'Fe': '0.3', 'Mn': '0.7', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",169.1311,Cathode,122.0,2.0,94.0
LiMn0.6Fe0.4PO4 / C,"[{'Li': '1.0', 'Mn': '0.6', 'Fe': '0.4', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",169.2218,Cathode,134.0,4.08,94.0
LiFe0.5Mn0.5PO4 / C,"[{'Li': '1.0', 'Fe': '0.5', 'Mn': '0.5', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",169.3125,Cathode,66.77,2.0,94.0
LiFePO4 / C,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",169.766,Cathode,156.0,3.3,94.0
LFP / C,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",169.766,Cathode,59.7,3.3,94.0
LiFePO4 @ C,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",169.766,Cathode,162.0,3.3,94.0
Mn-doped LiFePO4 / C,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",169.766,Cathode,131.4,3.3,94.0
SIB,"[{'S': '1.0', 'I': '1.0', 'B': '1.0'}]",169.77,Anode,110.0,4.0,94.0
MnO2 @ C @ MnO,"[{'Mn': '1.0', 'O': '2.0'}, {'C': '1.0'}, {'Mn': '1.0', 'O': '1.0'}]",169.884,Anode,483.5,3.0,76.4
Te / CFC,"[{'Te': '1.0'}, {'C': '2.0', 'F': '1.0'}]",170.61999999999998,Cathode,316.7,2.0,94.0
Fe2Co-TPDC,"[{'Fe': '2.0', 'Co': '1.0'}]",170.623,Cathode,900.0,2.0,94.0
Fe2O3 @ C,"[{'Fe': '2.0', 'O': '3.0'}, {'C': '1.0'}]",171.698,Anode,854.0,2.0,94.0
LiVPO4F,"[{'Li': '1.0', 'V': '1.0', 'P': '1.0', 'O': '4.0', 'F': '1.0'}]",171.84949999999998,Cathode,139.1,4.1,94.0
MoS2 / C,"[{'Mo': '1.0', 'S': '2.0'}, {'C': '1.0'}]",172.081,Anode,462.8,3.0,99.0
CeO2,"[{'Ce': '1.0', 'O': '2.0'}]",172.118,Cathode,135.93,2.0,94.0
H-CeO2 / sulfur-0.8-CNT / h-CeO2,"[{'Ce': '1.0', 'O': '2.0'}]",172.118,Cathode,761.0,2.0,94.0
MgFeSiO4,"[{'Mg': '1.0', 'Fe': '1.0', 'Si': '1.0', 'O': '4.0'}]",172.23100000000002,Cathode,125.0,2.0,94.0
LiNiPO4 @ C,"[{'Li': '1.0', 'Ni': '1.0', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",172.614,Cathode,167.0,2.0,94.0
LiNi0.5Co0.5PO4 / C,"[{'Li': '1.0', 'Ni': '0.5', 'Co': '0.5', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",172.734,Cathode,74.0,4.71,94.0
LiCoPO4 / C,"[{'Li': '1.0', 'Co': '1.0', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",172.854,Cathode,130.0,2.0,94.0
CNT @ Li2MnSiO4 @ C,"[{'Li': '2.0', 'Mn': '1.0', 'Si': '1.0', 'O': '4.0'}, {'C': '1.0'}]",172.91,Cathode,168.0,2.26,94.0
Li2MnSiO4 / C,"[{'Li': '2.0', 'Mn': '1.0', 'Si': '1.0', 'O': '4.0'}, {'C': '1.0'}]",172.91,Cathode,259.9,2.26,94.0
NaFePO4,"[{'Na': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",173.805,Cathode,125.0,2.0,94.0
Li2FeSiO4 / C,"[{'Li': '2.0', 'Fe': '1.0', 'Si': '1.0', 'O': '4.0'}, {'C': '1.0'}]",173.817,Cathode,146.0,3.2,94.0
Mg-doped Li2FeSiO4 / C,"[{'Li': '2.0', 'Fe': '1.0', 'Si': '1.0', 'O': '4.0'}, {'C': '1.0'}]",173.817,Cathode,190.0,3.2,94.0
Ca-doped Li2FeSiO4 / C,"[{'Li': '2.0', 'Fe': '1.0', 'Si': '1.0', 'O': '4.0'}, {'C': '1.0'}]",173.817,Cathode,186.0,3.2,94.0
SnSe0.5S0.5-180,"[{'Sn': '1.0', 'Se': '0.5', 'S': '0.5'}]",174.22549999999998,Anode,923.0,2.0,94.0
Copper oxide,"[{'Cu': '2.0', 'O': '3.0'}]",175.089,Anode,800.0,1.0,94.0
Li1.09Mn1.91O4,"[{'Li': '1.09', 'Mn': '1.91', 'O': '4.0'}]",176.49218,Cathode,91.0,4.3,94.0
LiFePO4F,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0', 'F': '1.0'}]",176.753,Cathode,148.0,2.0,94.0
LiFeSO4F0.56(OH)0.44,"[{'O': '4.44', 'H': '0.44', 'Li': '1.0', 'Fe': '1.0', 'S': '1.0', 'F': '0.56'}]",176.96296,Cathode,98.4,2.0,94.0
LiFeSO4F,"[{'Li': '1.0', 'Fe': '1.0', 'S': '1.0', 'O': '4.0', 'F': '1.0'}]",177.839,Cathode,151.0,3.6,94.0
MnP4,"[{'Mn': '1.0', 'P': '4.0'}]",178.834,Anode,350.0,2.0,94.0
Si / PPY,"[{'Si': '1.0'}, {'P': '2.0', 'Y': '1.0'}]",178.93900000000002,Anode,1000.0,2.0,94.0
VS4 @ rGO,"[{'V': '1.0', 'S': '4.0'}]",179.1815,Cathode,180.0,1.82,94.0
VS4,"[{'V': '1.0', 'S': '4.0'}]",179.1815,Cathode,38.5,1.82,94.0
LiAl0.05Mn1.95O4,"[{'Li': '1.0', 'Al': '0.05', 'Mn': '1.95', 'O': '4.0'}]",179.41420000000002,Cathode,70.0,2.0,94.0
SnSb0.5,"[{'Sn': '1.0', 'Sb': '0.5'}]",179.59,Anode,518.0,2.0,94.0
FeS @ TiO2 @ C,"[{'Fe': '1.0', 'S': '1.0'}, {'Ti': '1.0', 'O': '2.0'}, {'C': '1.0'}]",179.78099999999998,Anode,384.0,3.0,94.0
Li1.01Mn1.99O4,"[{'Li': '1.01', 'Mn': '1.99', 'O': '4.0'}]",180.33202,Cathode,120.0,2.0,94.0
Si @ Si3N4 @ C,"[{'Si': '1.0'}, {'Si': '3.0', 'N': '4.0'}, {'C': '1.0'}]",180.379,Anode,1924.0,2.0,94.0
LiCr0.1Mn1.9O4,"[{'Li': '1.0', 'Cr': '0.1', 'Mn': '1.9', 'O': '4.0'}]",180.5178,Cathode,998.0,2.0,94.0
LiNiVO4,"[{'Li': '1.0', 'Ni': '1.0', 'V': '1.0', 'O': '4.0'}]",180.5705,Cathode,43.0,4.8,94.0
Li2SnO3,"[{'Li': '2.0', 'Sn': '1.0', 'O': '3.0'}]",180.587,Anode,956.3,2.0,94.0
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",180.812,Cathode,126.0,3.0,96.2
LiMn2O4-C,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",180.812,Cathode,117.0,3.0,96.2
LiMn2O4-E,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",180.812,Cathode,113.0,3.0,96.2
LMO,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",180.812,Cathode,120.0,3.0,96.2
NMC442 / LMO,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",180.812,Cathode,115.0,3.0,96.2
LMO / LNMO,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",180.812,Cathode,140.0,3.0,96.2
Lithium-manganese-oxide,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",180.812,Cathode,213.0,3.0,96.2
Lithium manganese oxide,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",180.812,Cathode,129.0,3.0,96.2
Phosphate-doped LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",180.812,Cathode,94.0,3.0,96.2
LiMn2O4âMn,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",180.812,Cathode,116.3,3.0,96.2
LMO / N-rGO,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",180.812,Cathode,568.0,3.0,96.2
LiCu0.01Cr0.01Mn1.98O4,"[{'Li': '1.0', 'Cu': '0.01', 'Cr': '0.01', 'Mn': '1.98', 'O': '4.0'}]",180.86866,Cathode,112.0,2.0,94.0
LiFe0.2Mn1.8O4,"[{'Li': '1.0', 'Fe': '0.2', 'Mn': '1.8', 'O': '4.0'}]",180.9934,Cathode,40.0,4.8,94.0
Li1.05Mn2O4,"[{'Li': '1.05', 'Mn': '2.0', 'O': '4.0'}]",181.159,Cathode,30.0,2.0,94.0
LiMn1.99Nd0.01O4,"[{'Li': '1.0', 'Mn': '1.99', 'Nd': '0.01', 'O': '4.0'}]",181.70502,Cathode,149.0,4.3,94.0
LiCr0.2Ni0.4Mn1.4O4,"[{'Li': '1.0', 'Cr': '0.2', 'Ni': '0.4', 'Mn': '1.4', 'O': '4.0'}]",181.7256,Cathode,145.5,4.0,94.0
LiLa0.01Zn0.01Mn1.98O4,"[{'Li': '1.0', 'La': '0.01', 'Zn': '0.01', 'Mn': '1.98', 'O': '4.0'}]",181.75614,Cathode,118.0,2.0,94.0
LiZn0.10Mn1.90O4,"[{'Li': '1.0', 'Zn': '0.1', 'Mn': '1.9', 'O': '4.0'}]",181.8562,Cathode,71.0,2.0,94.0
V2O5-YS,"[{'V': '2.0', 'O': '5.0'}]",181.878,Cathode,295.3,1.5,83.0
V2O5,"[{'V': '2.0', 'O': '5.0'}]",181.878,Cathode,115.0,1.5,83.0
V2O5Â·nH2O,"[{'V': '2.0', 'O': '5.0'}]",181.878,Cathode,338.0,1.5,83.0
Vanadium oxide,"[{'V': '2.0', 'O': '5.0'}]",181.878,Anode,875.0,1.5,83.0
V2O5 @ G-CNFs,"[{'V': '2.0', 'O': '5.0'}]",181.878,Cathode,160.0,1.5,83.0
V2O5Â·nH2O @ GO,"[{'V': '2.0', 'O': '5.0'}]",181.878,Anode,960.0,1.5,83.0
V2O5âIPA,"[{'V': '2.0', 'O': '5.0'}]",181.878,Cathode,129.0,1.5,83.0
V2O5 / rGO,"[{'V': '2.0', 'O': '5.0'}]",181.878,Cathode,128.0,1.5,83.0
V2O5-PEO-2,"[{'V': '2.0', 'O': '5.0'}]",181.878,Cathode,53.7,1.5,83.0
V2O5 / graphene,"[{'V': '2.0', 'O': '5.0'}]",181.878,Cathode,208.0,1.5,83.0
V2O5-VACNT,"[{'V': '2.0', 'O': '5.0'}]",181.878,Cathode,600.0,1.5,83.0
LiFe0.25Ni0.25Mn1.5O4,"[{'Li': '1.0', 'Fe': '0.25', 'Ni': '0.25', 'Mn': '1.5', 'O': '4.0'}]",181.9775,Cathode,0.05,2.0,94.0
Cu / Sn,"[{'Cu': '1.0'}, {'Sn': '1.0'}]",182.256,Anode,430.0,2.0,100.0
LiNi0.4Mn1.6O4,"[{'Li': '1.0', 'Ni': '0.4', 'Mn': '1.6', 'O': '4.0'}]",182.314,Cathode,146.0,5.0,94.0
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",182.6895,Cathode,136.0,5.0,99.98
LiMn1.5Ni0.5O4,"[{'Li': '1.0', 'Mn': '1.5', 'Ni': '0.5', 'O': '4.0'}]",182.6895,Cathode,128.0,5.0,99.98
LiNi0.5Mn1.5O4âx,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",182.6895,Cathode,115.0,5.0,99.98
Li2SnO3-coated LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",182.6895,Cathode,112.2,5.0,99.98
S / SnO2 / C-HS,"[{'S': '1.0'}, {'Sn': '1.0', 'O': '2.0'}]",182.768,Cathode,766.0,2.0,94.0
SnO2 / S,"[{'Sn': '1.0', 'O': '2.0'}, {'S': '1.0'}]",182.768,Cathode,800.0,2.0,94.0
LiMn1.5Co0.5O4,"[{'Li': '1.0', 'Mn': '1.5', 'Co': '0.5', 'O': '4.0'}]",182.8095,Cathode,576.05,2.0,94.0
SnS2,"[{'Sn': '1.0', 'S': '2.0'}]",182.83,Anode,472.78,0.6,98.0
SnS2 @ rGO,"[{'Sn': '1.0', 'S': '2.0'}]",182.83,Anode,102.0,0.6,98.0
SnS2âEtOH,"[{'Sn': '1.0', 'S': '2.0'}]",182.83,Anode,503.0,0.6,98.0
SnS2âSiO2,"[{'Sn': '1.0', 'S': '2.0'}]",182.83,Anode,535.7,0.6,98.0
SnS2 / CNTs,"[{'Sn': '1.0', 'S': '2.0'}]",182.83,Anode,1430.5,0.6,98.0
SnS2 / graphene,"[{'Sn': '1.0', 'S': '2.0'}]",182.83,Anode,610.0,0.6,98.0
SnS2 / S-rGO,"[{'Sn': '1.0', 'S': '2.0'}]",182.83,Anode,1078.0,0.6,98.0
K0.25Mn2O4,"[{'K': '0.25', 'Mn': '2.0', 'O': '4.0'}]",183.6465,Cathode,124.0,2.0,94.0
LiVPO4F / C,"[{'Li': '1.0', 'V': '1.0', 'P': '1.0', 'O': '4.0', 'F': '1.0'}, {'C': '1.0'}]",183.8605,Cathode,107.0,4.5,94.0
Cr2O5,"[{'Cr': '2.0', 'O': '5.0'}]",183.987,Cathode,270.0,2.0,94.0
Cu0.04V2O5,"[{'Cu': '0.04', 'V': '2.0', 'O': '5.0'}]",184.41984,Cathode,260.0,2.0,94.0
LiMn1.5Ni0.46Rh0.04O4,"[{'Li': '1.0', 'Mn': '1.5', 'Ni': '0.46', 'Rh': '0.04', 'O': '4.0'}]",184.45818,Cathode,153.0,2.0,94.0
Al / LiFePO4,"[{'Al': '1.0'}, {'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",184.737,Cathode,70.0,2.0,94.0
Li2CrMnO4,"[{'Li': '2.0', 'Cr': '1.0', 'Mn': '1.0', 'O': '4.0'}]",184.81,Cathode,25.0,2.0,94.0
LiMn1.4Ni0.55Mo0.05O4,"[{'Li': '1.0', 'Mn': '1.4', 'Ni': '0.55', 'Mo': '0.05', 'O': '4.0'}]",184.92785,Cathode,68.5,4.7,94.0
LiLa0.05Mn1.95O4,"[{'Li': '1.0', 'La': '0.05', 'Mn': '1.95', 'O': '4.0'}]",185.0106,Cathode,106.0,2.0,94.0
LiCe0.05Mn1.95O4,"[{'Li': '1.0', 'Ce': '0.05', 'Mn': '1.95', 'O': '4.0'}]",185.0711,Cathode,71.0,2.0,94.0
LiCo1.09Mn0.91O4,"[{'Li': '1.0', 'Co': '1.09', 'Mn': '0.91', 'O': '4.0'}]",185.16655,Cathode,131.2,3.2,94.0
K0.08Cu0.92O1âÎ³ @ Ag,"[{'K': '0.08', 'Cu': '0.92', 'O': '1.0'}, {'Ag': '1.0'}]",185.45916,Anode,804.3,2.0,94.0
SbS2 / graphene,"[{'Sb': '1.0', 'S': '2.0'}]",185.88,Anode,730.0,2.0,94.0
SnSe0.5S0.5 / C,"[{'Sn': '1.0', 'Se': '0.5', 'S': '0.5'}, {'C': '1.0'}]",186.2365,Anode,437.0,3.0,70.0
Ni / MoO2âÎ´,"[{'Ni': '1.0'}, {'Mo': '1.0', 'O': '2.0'}]",186.641,Anode,1630.9,2.0,94.0
Fe0.5TiOPO4,"[{'Fe': '0.5', 'Ti': '1.0', 'O': '5.0', 'P': '1.0'}]",186.7585,Anode,200.0,4.0,94.0
Li2CoPO4F,"[{'Li': '2.0', 'Co': '1.0', 'P': '1.0', 'O': '4.0', 'F': '1.0'}]",186.781,Cathode,136.0,2.0,94.0
Li2MnSiO4 / NC-2,"[{'Li': '2.0', 'Mn': '1.0', 'Si': '1.0', 'O': '4.0'}, {'N': '1.0', 'C': '1.0'}]",186.917,Cathode,263.1,2.0,94.0
TiO2 / Ti2C,"[{'Ti': '1.0', 'O': '2.0'}, {'Ti': '2.0', 'C': '1.0'}]",187.61,Cathode,227.3,2.0,94.0
P4O4,"[{'P': '4.0', 'O': '4.0'}]",187.892,Cathode,570.58,2.0,94.0
Cu0.1V2O5,"[{'Cu': '0.1', 'V': '2.0', 'O': '5.0'}]",188.2326,Cathode,180.0,2.0,94.0
Na0.282V2O5,"[{'Na': '0.282', 'V': '2.0', 'O': '5.0'}]",188.36118,Cathode,164.0,2.0,94.0
GeO2 / Ge / C,"[{'Ge': '1.0', 'O': '2.0'}, {'Ge': '1.0'}, {'C': '1.0'}]",189.269,Anode,1860.0,2.0,94.0
CoSn @ C,"[{'Co': '1.0', 'Sn': '1.0'}, {'C': '1.0'}]",189.654,Anode,231.3,0.2,94.0
SnCoC,"[{'Sn': '1.0', 'Co': '1.0', 'C': '1.0'}]",189.654,Anode,996.0,0.2,94.0
KFePO4,"[{'K': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",189.913,Cathode,156.0,2.0,94.0
Ni3NâCo3N @ CNT,"[{'Ni': '3.0', 'N': '1.0'}]",190.086,Anode,622.0,2.0,94.0
Mg2FeH6-G / TiO2,"[{'Mg': '2.0', 'Fe': '1.0', 'H': '6.0'}, {'Ti': '1.0', 'O': '2.0'}]",190.368,Anode,412.0,2.0,94.0
Li3FeF6 / CNTs,"[{'Li': '3.0', 'Fe': '1.0', 'F': '6.0'}]",190.653,Cathode,80.0,2.9,94.0
K0.25V2O5,"[{'K': '0.25', 'V': '2.0', 'O': '5.0'}]",191.6525,Cathode,163.0,2.0,94.0
